StudentRef,final_cgpa,avg_gpa,last_gpa,total_semesters,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,yeargroup,struggling,successful,major_changed,delayed_grad
Sdc90546870748825,2.44,2.4325,3.0,2,2,,100.0,100.0,95.55555555555556,0.0,2027,0,0,1,0
Sdca478a50c25af0b,3.58,3.5749999999999997,3.67,2,2,,85.0,90.0,87.5,0.0,2026,0,1,1,0
Sdca72a7356a5d8fc,3.49,3.4755555555555557,3.67,2,0,,100.0,80.0,93.33333333333333,0.0,2024,0,1,1,0
Sdcba1dce4cc52a77,3.07,3.0725,3.05,2,4,,100.0,90.0,95.55555555555556,0.0,2027,0,1,1,0
Sdce9e9ac00487f4a,2.41,2.3871428571428575,2.9,2,6,,100.0,85.0,90.55555555555556,0.0,2026,0,0,1,0
Sdcf0ace65841fc5a,2.93,2.8266666666666667,2.75,2,0,,,,,0.0,2025,0,0,1,0
Sdd0a93c6c637030b,2.77,2.757,2.67,2,0,,50.0,80.0,65.0,0.0,2023,0,0,1,0
Sdd120a8a358ce890,2.5,2.435,3.0,2,0,,75.0,90.0,82.5,0.0,2026,0,0,1,0
Sdd2819670276e836,3.63,3.6125,3.5,2,2,,85.0,100.0,91.1111111111111,0.0,2024,0,1,1,0
Sdd2a8381de717f54,2.61,2.625,2.28,2,5,,70.0,80.0,75.0,0.0,2027,0,0,1,0
Sdd766b418809e2e7,2.78,2.619,3.0,2,2,,90.0,85.0,87.5,0.0,2024,0,0,1,0
Sdd9c17205ae9a8a6,2.67,2.7653846153846158,3.0,2,0,,,,,0.0,2019,0,0,1,0
Sddb54b1430b3d026,2.78,2.7925,3.5,1,5,,85.0,85.0,85.0,0.0,2023,0,0,1,0
Sddb6f08cebdecc75,3.49,3.49375,3.5,2,2,,80.0,80.0,76.66666666666667,0.0,2024,0,1,1,0
Sddc74981cae43c5e,1.79,1.815,1.5,2,2,,,,,0.0,2028,1,0,1,0
Sddc9d2f2a2201214,3.15,3.15,3.17,2,2,,85.0,,85.0,0.0,2028,0,1,1,0
Sddd3b21aabd03196,2.68,2.7244444444444444,2.88,2,1,,85.0,85.0,83.33333333333333,0.0,2025,0,0,1,0
Sddf63876a76a994f,3.29,3.27625,3.13,1,1,,,,,0.0,2022,0,1,1,0
Sde14e77d2decb146,1.98,1.6266666666666667,0.0,2,5,,,,,0.0,2025,1,0,1,0
Sde1f39ecb9461dca,3.33,3.351111111111111,3.83,2,0,,,,,0.0,2019,0,1,1,0
Sde3963683d21df43,2.8,2.915714285714286,4.0,2,0,,70.0,80.0,75.0,0.0,2026,0,0,1,0
Sde54e3d9d2a57b2a,2.62,2.65,2.17,2,6,,,,85.0,0.0,2028,0,0,1,0
Sde6a21be0e02d645,3.55,3.56375,3.83,2,2,,85.0,85.0,85.55555555555556,0.0,2024,0,1,1,0
Sde80250296a675c7,3.02,3.065,3.13,1,5,,,,,0.0,2016,0,1,1,0
Sde861956fce66fb0,3.09,2.565,2.25,1,0,,,,,0.0,2016,0,1,1,0
Sde9774decd0bdc22,2.7,2.698333333333333,3.0,2,6,,85.0,,81.25,0.0,2026,0,0,1,0
Sdec733d5e32e2e4c,2.77,2.7675,2.94,2,5,,100.0,90.0,90.83333333333333,0.0,2027,0,0,1,0
Sdee613453db2fed8,1.83,1.6125,1.93,2,2,,100.0,85.0,92.5,0.0,2027,1,0,1,0
Sdee836cdfa99cdbc,3.32,3.3275,3.38,2,0,,85.0,,85.0,0.0,2024,0,1,1,0
Sdeec6d880ee02fc7,3.4,3.413333333333333,3.33,2,2,,,,,0.0,2022,0,1,1,0
Sdeff33e5de0b7757,2.67,2.5833333333333335,3.38,2,5,,85.0,90.0,87.5,0.0,2025,0,0,1,0
Sdf074992b3e223f9,3.01,3.0275,2.7,2,1,,100.0,100.0,98.33333333333333,0.0,2027,0,1,1,0
Sdf18bec7c710a870,2.54,2.224,2.0,2,5,,,,,0.0,2027,0,0,1,0
Sdf1c051987f9c007,2.72,2.726,3.13,2,0,,,,,0.0,2021,0,0,1,0
Sdf1fd629d8ae2b5e,3.04,3.065,3.0,1,5,,,,,0.0,2016,0,1,1,0
Sdf3f91fe42600475,2.14,1.9075,1.57,2,2,,85.0,85.0,86.1111111111111,0.0,2027,0,0,1,0
Sdf43bf9cf9a834e9,3.65,3.6855555555555557,3.63,2,6,,,,,0.0,2020,0,1,1,0
Sdf7a468c9bdad1b4,2.82,2.8200000000000003,2.89,2,5,,90.0,80.0,86.66666666666667,0.0,2028,0,0,1,0
Sdf7baf971de8b6e1,2.91,2.838888888888889,3.13,2,0,,,,,0.0,2021,0,0,1,0
Sdf8a933fb945fb69,2.76,2.727,3.75,2,1,,,,,0.0,2021,0,0,1,0
Sdf99211f02a7f5f4,3.73,3.755,4.0,2,4,,,,,0.0,2020,0,1,1,0
Sdfd18b26b6691134,2.24,2.018333333333333,1.0,2,2,,,,,0.0,2026,0,0,1,0
Sdfe712cf3361d9cc,2.58,2.33,3.0,2,0,,,,,0.0,2021,0,0,1,0
Sdff10ba26bf396dc,3.81,3.81375,3.6,2,4,,100.0,85.0,92.22222222222223,1.0,2025,0,1,1,0
Se023911b43e92120,3.93,3.92,3.75,2,1,,100.0,90.0,96.66666666666667,0.0,2025,0,1,1,0
Se03b308bd437a0fe,2.93,2.866,3.25,2,0,,80.0,90.0,85.0,0.0,2024,0,0,1,0
Se03f24dc6d80bf66,2.27,2.3049999999999997,2.86,2,9,,100.0,90.0,95.0,0.0,2028,0,0,1,0
Se0529e582ecda214,2.88,2.885,2.89,2,3,,,,,0.0,2028,0,0,1,0
Se070cfc9b561c7ba,3.15,3.16,3.0,2,6,,,,,0.0,2026,0,1,1,0
Se09d131796fc9e34,2.9,2.858181818181818,2.5,2,2,,,,,0.0,2022,0,0,1,0
Se0b9d99f098e99dc,3.0,3.0175,3.36,2,2,,90.0,100.0,95.0,0.0,2027,0,1,1,0
Se0d604d4e1a185be,3.03,3.0963636363636367,3.25,2,0,,,,,0.0,2024,0,1,1,0
Se0fa02c19725bb91,2.44,2.3316666666666666,2.8,2,0,,90.0,85.0,87.5,0.0,2026,0,0,1,0
Se0fe5fcf298f0b6c,2.88,2.885,2.89,2,6,,,,85.0,0.0,2028,0,0,1,0
Se1010396639247ad,3.03,3.035,2.94,2,0,,100.0,90.0,95.0,0.0,2028,0,1,1,0
Se10f671f2d9661ab,2.65,2.6942857142857144,3.25,2,0,,,,,0.0,2026,0,0,1,0
Se1313735db4244a4,3.02,2.9509999999999996,3.5,2,0,,85.0,85.0,85.0,0.0,2023,0,1,1,0
Se1335de0403cebd5,2.41,2.5385714285714287,3.5,2,1,,90.0,100.0,93.8888888888889,0.0,2026,0,0,1,0
Se13564460c29051c,2.04,2.0166666666666666,1.63,2,6,,85.0,,75.0,0.0,2026,0,0,1,0
Se145210aef7163fd,2.59,2.730909090909091,3.0,2,6,,,,,0.0,2021,0,0,1,0
Se146091dab2b29c3,2.53,2.263333333333333,1.5,2,4,,,,,0.0,2020,0,0,1,0
Se14a340c7c78d408,3.53,3.5283333333333338,3.5,2,2,,,,,0.0,2026,0,1,1,0
Se150889ab4c826d1,2.97,2.9844444444444442,3.5,2,1,,,,,0.0,2020,0,0,1,0
Se19d3c9a3fe01d1a,2.98,3.0366666666666666,2.5,2,6,,,,,0.0,2021,0,0,1,0
Se19fecc3efa5dd47,2.96,3.029,3.67,2,0,,100.0,85.0,92.5,0.0,2023,0,0,1,0
Se1bc4061180fac46,3.04,3.0033333333333334,3.5,2,0,,100.0,100.0,100.0,0.0,2025,0,1,1,0
Se1c49b0bfa67571f,3.57,3.57375,3.88,2,4,,100.0,100.0,100.0,0.0,2024,0,1,1,0
Se1c85bab1183ae91,1.14,1.0939999999999999,0.58,1,5,,,,,0.0,2023,1,0,1,0
Se1cde0545cd9f9a3,3.34,3.35375,3.38,1,4,,,,,0.0,2023,0,1,1,0
Se1e4afa3cbbd5e9e,3.13,3.0375,2.0,2,6,,70.0,90.0,78.33333333333333,0.0,2027,0,1,1,0
Se1f5292cf415f5b4,3.01,3.016666666666667,2.83,2,2,,,,,0.0,2026,0,1,1,0
Se20888361cbf57b3,3.01,3.19,3.38,1,2,,,,,0.0,2016,0,1,1,0
Se209308756085a7c,3.31,3.31,3.13,1,2,,,,,0.0,2022,0,1,1,0
Se209831e94b2a4d9,3.46,3.875,3.75,1,0,,,,,0.0,2016,0,1,1,0
Se20c241cf2e2d246,3.82,3.835,4.0,2,0,,90.0,85.0,87.5,0.0,2024,0,1,1,0
Se211829603e291e5,3.49,3.4883333333333333,3.5,2,4,,100.0,85.0,93.8888888888889,0.0,2026,0,1,1,0
Se2173ce6bfa7e03a,3.13,3.17,3.0,2,2,,,,,0.0,2020,0,1,1,0
Se219d4c4ba16acc7,3.36,3.3633333333333333,3.5,2,6,,100.0,90.0,96.66666666666667,0.0,2026,0,1,1,0
Se22e4fbfe1e9c2a6,2.55,2.6822222222222223,2.63,2,2,,,,,0.0,2019,0,0,1,0
Se2323f33ea8466af,1.7,1.065,0.0,1,5,,,,,0.0,2023,1,0,1,0
Se232f872f88175de,3.42,2.8716666666666666,2.95,2,2,,,,,0.0,2026,0,1,1,0
Se243a0f0dff74b3a,3.86,3.8725,3.94,2,2,,100.0,90.0,96.66666666666667,0.0,2027,0,1,1,0
Se256be7fe4e43bf1,3.17,3.1666666666666665,3.06,2,2,,100.0,85.0,95.0,0.0,2026,0,1,1,0
Se2807f6ba089d010,2.8,2.4699999999999998,2.5,2,2,,,,,0.0,2018,0,0,1,0
Se28c1243602d925f,3.61,3.62,3.83,1,2,,100.0,,100.0,0.0,2024,0,1,1,0
Se28efe0c12e142ae,0.0,0.0,0.0,1,2,,,,,0.0,2027,1,0,1,0
Se2b78d7aabb567cf,2.92,2.876666666666667,3.17,2,5,,85.0,90.0,87.5,0.0,2025,0,0,1,0
Se2baa91da111327f,3.59,3.651,4.0,2,0,,,,,0.0,2020,0,1,1,0
Se2c8f9e3260933c8,2.16,1.9214285714285713,1.75,2,0,,100.0,85.0,92.5,0.0,2026,0,0,1,0
Se2ec7411d0ec3628,2.89,2.9075,2.6,2,6,,,,,0.0,2027,0,0,1,0
Se2eec4b753e4351e,3.11,3.191111111111111,3.13,2,2,,,,,0.0,2021,0,1,1,0
Se300ad3581350752,3.5,3.5,3.5,2,3,,,,,0.0,2028,0,1,1,0
Se308b668b3911457,2.65,2.65,2.67,2,0,,80.0,85.0,82.5,0.0,2028,0,0,1,0
Se3527a75bd86a4ef,3.27,2.875,3.5,2,2,,80.0,80.0,73.33333333333333,0.0,2028,0,1,1,0
Se35450371d7d4c8d,2.57,2.275714285714286,2.0,2,2,,100.0,85.0,92.22222222222223,0.0,2026,0,0,1,0
Se35d9976631075a3,3.23,3.065,3.13,1,5,,,,,0.0,2016,0,1,1,0
Se36d496df463d6c7,3.32,3.32375,3.25,2,2,,85.0,,85.0,0.0,2025,0,1,1,0
Se370d8bcf65329a4,3.09,3.0949999999999998,3.06,2,4,,100.0,90.0,95.0,0.0,2028,0,1,1,0
Se37a0178ee5652b0,2.86,2.876666666666667,3.4,2,4,,,,,0.0,2020,0,0,1,0
Se39383ac4b8fc6b2,1.77,1.752,0.0,2,2,,,,,0.0,2021,1,0,1,0
Se39bf9eb029949e9,2.25,1.9766666666666666,1.67,1,0,,,,,0.0,2016,0,0,1,0
Se3b67ed1e4e52504,2.56,2.58,2.28,2,4,,100.0,85.0,95.0,0.0,2028,0,0,1,0
Se3c569733401c030,3.41,3.425,3.22,2,2,,100.0,90.0,93.33333333333333,0.0,2028,0,1,1,0
Se3d54f541deb6ba9,3.18,3.125,3.33,2,0,,,,,0.0,2021,0,1,1,0
Se3e54cec11d26e6f,2.38,2.37,2.61,2,3,,,,,0.0,2028,0,0,1,0
Se416ccde684bb28d,2.9,2.848,3.0,2,5,,,,,0.0,2022,0,0,1,0
Se41ec605e86b34f5,2.51,2.0585714285714287,1.5,2,5,,100.0,90.0,95.0,0.0,2026,0,0,1,0
Se44818628112c7ad,3.27,3.2883333333333336,3.25,2,5,,,,,0.0,2026,0,1,1,0
Se45319a18e591277,3.51,3.5122222222222224,3.88,2,0,,,,,0.0,2019,0,1,1,0
Se457afbc129dc030,3.5,3.508,3.32,2,2,,,,100.0,0.0,2026,0,1,1,0
Se46776243488a3a6,2.12,2.1100000000000003,2.22,2,5,,,,,0.0,2028,0,0,1,0
Se47e0fe94cfefdae,3.74,3.735,3.83,2,2,,,,,0.0,2027,0,1,1,0
Se490e1d14106f7c7,2.7,2.69125,3.0,2,2,,100.0,100.0,97.22222222222223,0.0,2025,0,0,1,0
Se4c8d5f4bcf90563,3.09,3.152,3.5,2,2,,,,,1.0,2017,0,1,1,0
Se4d16eb80a3435f2,3.14,3.211111111111111,3.0,2,2,,85.0,85.0,85.0,0.0,2023,0,1,1,0
Se4dbe13d4108e4b8,3.87,3.8674999999999997,3.94,2,2,,100.0,100.0,100.0,0.0,2027,0,1,1,0
Se4e44f7c10a76862,2.58,2.5025,2.28,2,2,,85.0,100.0,88.8888888888889,0.0,2027,0,0,1,0
Se4e663d0737c744b,3.76,3.69,3.63,1,2,,,,,0.0,2017,0,1,1,0
Se4ebf0bb7105c95e,3.09,3.105,2.83,2,0,,100.0,90.0,95.0,0.0,2028,0,1,1,0
Se4fe6b25b0c7032f,3.08,3.08,3.38,2,6,,100.0,90.0,93.8888888888889,0.0,2024,0,1,1,0
Se51d34dc01437aa3,3.5,3.5,3.5,2,0,,,,,0.0,2028,0,1,1,0
Se5226cd4693d68f0,2.92,2.545,2.71,2,5,,100.0,85.0,92.5,0.0,2028,0,0,1,0
Se52286f6627663bc,3.1,3.05,3.38,2,0,,75.0,85.0,80.0,0.0,2023,0,1,1,0
Se53065b043d8898a,2.66,2.60375,2.32,1,1,,90.0,85.0,86.66666666666667,0.0,2023,0,0,1,0
Se530f85f86f3b130,3.09,3.0925,3.25,2,2,,100.0,,92.5,0.0,2025,0,1,1,0
Se53966491ccf94cb,3.27,3.3369999999999997,3.5,2,0,,85.0,85.0,85.0,0.0,2024,0,1,1,0
Se540542782668dca,3.0,3.01,2.89,2,2,,90.0,85.0,87.77777777777777,0.0,2028,0,1,1,0
Se56f465c8907dba3,3.53,3.5325,3.75,2,4,,90.0,85.0,87.77777777777777,0.0,2024,0,1,1,0
Se5779a2dcbadc75a,3.43,3.4066666666666667,3.8,2,0,,100.0,85.0,92.5,0.0,2026,0,1,1,0
Se583b92e5dfb7db6,3.13,3.13,3.06,2,4,,100.0,100.0,100.0,0.0,2028,0,1,1,0
Se588046e69197281,3.17,3.1550000000000002,2.93,2,9,,,,,0.0,2028,0,1,1,0
Se58c3d94bd7dcdd9,2.74,2.7325,2.36,2,2,,100.0,90.0,94.44444444444444,0.0,2027,0,0,1,0
Se59e6db3308dd41e,3.49,3.493333333333333,4.0,2,0,,,80.0,80.0,0.0,2023,0,1,1,0
Se5b95fd86c92c491,3.79,3.3275,3.88,2,2,,,,85.0,0.0,2025,0,1,1,0
Se5ba4bb2e4846cfa,1.58,1.99,0.0,2,5,,,,,0.0,2021,1,0,1,0
Se5c0676c0d231337,3.23,3.2266666666666666,3.83,2,5,,,,,0.0,2020,0,1,1,0
Se5c2c7a7098c8065,3.43,3.43125,3.75,2,4,,100.0,,88.75,0.0,2024,0,1,1,0
Se5e82c1c2c589115,3.53,3.61,3.5,1,0,,,,,0.0,2018,0,1,1,0
Se5f60ef5ab5eabf4,3.17,3.141111111111111,3.67,2,0,,85.0,85.0,85.0,0.0,2023,0,1,1,0
Se620660ae180437a,2.04,1.7280000000000002,0.0,2,0,,60.0,80.0,70.0,0.0,2027,0,0,1,0
Se622589e4bc38c77,2.57,2.435714285714286,2.75,2,0,,100.0,85.0,92.5,0.0,2026,0,0,1,0
Se627a30ebf340ae0,2.91,2.846,2.5,2,0,,,,,0.0,2019,0,0,1,0
Se6358b4ae3f8a1b7,3.08,3.1355555555555554,2.67,2,1,,,,,0.0,2021,0,1,1,0
Se63878b90ecc527a,3.03,3.0149999999999997,3.28,2,3,,,,100.0,0.0,2028,0,1,1,0
Se64dfd10bf5e139f,3.76,3.6855555555555557,3.83,2,2,,100.0,100.0,100.0,0.0,2024,0,1,1,0
Se65b846608f4aeb2,3.32,3.4375,3.5,1,0,,,,,0.0,2017,0,1,1,0
Se65d8b979ea18321,3.0,3.0055555555555555,3.25,2,5,,85.0,85.0,85.0,0.0,2025,0,1,1,0
Se65fb833106c31fd,3.57,3.6166666666666663,3.83,2,6,,,,,0.0,2019,0,1,1,0
Se661084e675c41ae,2.77,0.75,1.5,1,2,,,,,0.0,2015,0,0,1,0
Se6847f94549eb8f7,0.0,0.0,0.0,1,2,,70.0,90.0,73.33333333333333,0.0,2025,1,0,1,0
Se68d73cccb73637b,2.53,2.123,2.5,2,0,,,80.0,75.0,0.0,2024,0,0,1,0
Se6a124f974625d90,2.47,2.41,4.0,2,4,,85.0,90.0,87.5,0.0,2023,0,0,1,0
Se6baa9fbc450f2f3,3.01,3.0411111111111113,3.17,2,2,,,,,0.0,2021,0,1,1,0
Se6c1becf87cde95e,3.44,3.4,3.5,2,5,,85.0,85.0,85.0,0.0,2023,0,1,1,0
Se6c49b47662819c0,1.59,1.9562499999999998,3.0,2,2,,85.0,75.0,80.0,1.0,2023,1,0,1,0
Se6e6623d1d95841b,2.84,2.7533333333333334,3.25,2,5,,100.0,85.0,92.5,0.0,2023,0,0,1,0
Se709236c6650e2e8,2.63,2.757142857142857,4.0,1,2,,,,,0.0,2018,0,0,1,0
Se728346a771c299f,3.82,3.835,3.67,2,2,,100.0,100.0,98.33333333333333,0.0,2028,0,1,1,0
Se7293159748c06b4,2.47,2.38,2.5,2,0,,,,,0.0,2026,0,0,1,0
Se74d0cce573f1d73,2.88,2.9050000000000002,3.33,1,4,,,,,0.0,2023,0,0,1,0
Se75dc28a98ff7a24,2.15,2.178,3.5,2,2,,,,,0.0,2027,0,0,1,0
Se763bac5fc47a365,3.69,3.606666666666667,3.73,2,5,,100.0,80.0,89.16666666666667,0.0,2023,0,1,1,0
Se77a787cd68554a5,2.84,2.7800000000000002,3.38,2,0,,,,,0.0,2022,0,0,1,0
Se79b0b35096d1b7c,2.51,2.3754545454545455,2.38,2,5,,,,,0.0,2022,0,0,1,0
Se7a00a9ce1871430,3.46,3.46375,3.33,2,0,,100.0,100.0,100.0,0.0,2025,0,1,1,0
Se7b4c3637862013b,2.4,2.125,2.0,1,0,,,,,0.0,2016,0,0,1,0
Se7ba371b8caca2bc,3.18,3.195,3.5,2,0,,100.0,90.0,95.0,0.0,2025,0,1,1,0
Se7be8fc0d91d3e01,3.26,3.2533333333333334,3.56,2,2,,90.0,70.0,82.22222222222223,0.0,2026,0,1,1,0
Se7c19e3ae38860c9,2.66,2.6344444444444446,2.63,2,2,,85.0,85.0,88.33333333333333,0.0,2024,0,0,1,0
Se7c8252cc1fb793e,2.99,2.925,3.38,1,2,,,,,0.0,2019,0,0,1,0
Se8035b43fc7e2e7c,3.28,3.227777777777778,3.75,2,5,,100.0,100.0,100.0,0.0,2025,0,1,1,0
Se80c102a90bb8351,3.59,3.5949999999999998,3.44,2,1,,100.0,85.0,92.22222222222223,0.0,2028,0,1,1,0
Se82debb4649e259b,2.98,2.98,1.94,1,4,,100.0,85.0,92.22222222222223,0.0,2024,0,0,1,0
Se84a4f0ddd307548,3.43,3.4299999999999997,3.25,2,1,,100.0,100.0,100.0,0.0,2027,0,1,1,0
Se850b3fc1b59cbeb,3.41,3.425,3.22,2,2,,,,66.66666666666667,0.0,2028,0,1,1,0
Se850f54d6e4d1b1b,2.8,2.6109999999999998,3.38,2,0,,,60.0,65.0,0.0,2024,0,0,1,0
Se86b05744ddf42dd,3.41,3.375,3.5,2,0,,,,,0.0,2022,0,1,1,0
Se8754246dca81f07,3.71,3.8425,3.67,1,0,,,,,0.0,2017,0,1,1,0
Se8788f8ccb5f1c8d,1.71,1.75,2.0,2,3,,85.0,,85.0,0.0,2028,1,0,1,0
Se87a23b73355ff60,2.83,2.784,2.75,2,5,,,,,0.0,2027,0,0,1,0
Se89913d81dd36174,3.44,3.4933333333333336,3.88,2,1,,,,,0.0,2019,0,1,1,0
Se8be3766d35ff5b1,2.87,2.893333333333333,2.9,2,0,,85.0,85.0,85.0,0.0,2026,0,0,1,0
Se8c95f7bbcd669eb,3.55,3.54375,3.5,2,0,,100.0,85.0,92.5,0.0,2024,0,1,1,0
Se8f053d8f738867f,3.16,3.1475,2.88,1,4,,,,,0.0,2022,0,1,1,0
Se8fa4b984997c584,3.25,3.1933333333333334,3.25,2,5,,70.0,,70.0,0.0,2025,0,1,1,0
Se905adc36bcfb3ce,2.67,2.6350000000000002,2.6,2,1,,100.0,100.0,96.66666666666667,0.0,2026,0,0,1,0
Se915865084d1fa70,2.55,2.5509999999999997,3.0,2,4,,100.0,90.0,94.16666666666667,0.0,2023,0,0,1,0
Se93b3da050797013,3.04,3.0759999999999996,3.0,2,0,,,,,0.0,2017,0,1,1,0
Se95d3c4c32a9ff34,3.16,3.082222222222222,3.0,2,5,,100.0,90.0,92.77777777777777,0.0,2023,0,1,1,0
Se96a6d0ce59ce5ad,3.32,3.3200000000000003,3.39,2,4,,100.0,,95.0,0.0,2028,0,1,1,0
Se971c978175ae8cf,3.09,3.315,3.25,1,0,,,,,0.0,2016,0,1,1,0
Se981bb098f4b2e27,2.08,1.8864285714285713,1.9,2,0,,65.0,85.0,75.0,0.0,2023,0,0,1,0
Se98e12d352b522ef,3.2,3.195,3.5,2,2,,100.0,100.0,97.22222222222223,0.0,2027,0,1,1,0
Se98fbb73ed32f7ae,3.48,3.393333333333333,3.38,2,2,,,,,0.0,2018,0,1,1,0
Se9a2427edeee9cd5,0.0,0.0,0.0,1,0,,,,,0.0,2025,1,0,1,0
Se9b58921f7f59f6d,3.09,3.105,2.83,2,2,,70.0,,70.0,0.0,2028,0,1,1,0
Se9b7ad5fed675159,3.62,3.6100000000000003,3.72,2,3,,100.0,,100.0,0.0,2028,0,1,1,0
Se9d3c93e349ba155,2.3,2.308333333333333,2.1,2,4,,100.0,85.0,92.22222222222223,0.0,2026,0,0,1,0
Se9e6fdf91a9ef8c7,2.92,2.884,2.83,2,2,,,,,0.0,2020,0,0,1,0
Se9eabc9cefb89345,3.67,3.672222222222222,4.0,2,2,,100.0,85.0,92.5,0.0,2023,0,1,1,0
Sea3f58ef81516aa1,2.99,2.99125,3.5,2,2,,,,80.0,0.0,2025,0,0,1,0
Sea412d1afdd8d2a4,3.77,3.815,3.63,1,0,,,,,0.0,2016,0,1,1,0
Sea63efebee0fa12c,2.74,2.7449999999999997,2.9,2,0,,,,,0.0,2026,0,0,1,0
Sea7bcbc8947b5bf7,1.63,1.697142857142857,0.75,2,5,,85.0,100.0,87.22222222222223,0.0,2024,1,0,1,0
Sea8d571707a5f0fb,2.56,2.57,3.33,2,0,,,,,0.0,2027,0,0,1,0
Seaa02639458eee96,2.65,2.3454545454545457,3.13,2,0,,,,,0.0,2019,0,0,1,0
Seaaa25f3007c87a1,3.03,3.315,3.25,1,0,,,,,0.0,2016,0,1,1,0
Seab176b354454ca0,2.83,2.8366666666666664,2.88,2,5,,100.0,85.0,92.5,0.0,2026,0,0,1,0
Seac8e6236de67823,3.26,3.281111111111111,3.38,2,2,,100.0,100.0,100.0,0.0,2024,0,1,1,0
Seb0e4297efc64dc4,3.72,3.7225,4.0,1,0,,,,,0.0,2020,0,1,1,0
Seb1bd508c98c7bbb,3.57,3.63,3.63,1,0,,,,,0.0,2016,0,1,1,0
Seb22427840e707cf,3.69,3.6877777777777774,3.67,2,0,,,,,0.0,2022,0,1,1,0
Seb248d40daf48358,3.59,3.626666666666667,3.83,2,5,,,,,0.0,2022,0,1,1,0
Seb48a2819565e0eb,2.68,2.71,2.17,2,2,,80.0,100.0,89.44444444444444,0.0,2028,0,0,1,0
Seb60b3330d5fda81,3.24,3.22875,2.63,2,2,,100.0,85.0,92.22222222222223,0.0,2024,0,1,1,0
Seb71eeeac3915ff7,3.53,3.2359999999999998,3.13,2,5,,,,,0.0,2020,0,1,1,0
Seb728b7584921d13,3.7,3.7344444444444442,4.0,2,0,,100.0,70.0,85.0,0.0,2024,0,1,1,0
Seb798c3ca94d6e09,3.11,3.0789999999999997,2.5,2,0,,,,,0.0,2022,0,1,1,0
Seb9cae0abaa8bdb5,3.29,3.3775,3.38,1,5,,,,,0.0,2017,0,1,1,0
Seb9e45fbf0eac773,2.73,2.701111111111111,3.13,2,2,,75.0,90.0,82.5,0.0,2025,0,0,1,0
Sebaa8260390f0af7,2.32,2.1316666666666664,2.0,2,0,,,,,1.0,2022,0,0,1,0
Sebab5744a83ddbc6,3.5,3.4675000000000002,3.67,1,0,,,,,0.0,2017,0,1,1,0
Sebba5ba79e40d566,2.46,2.505,2.3,2,0,,,,,0.0,2026,0,0,1,0
Sebcf789e32eebb74,2.91,2.8600000000000003,3.5,2,0,,100.0,90.0,96.66666666666667,0.0,2023,0,0,1,0
Sebfb49eef876aac6,3.19,3.1950000000000003,3.5,2,5,,90.0,85.0,87.5,0.0,2026,0,1,1,0
Sec02d2902336bb5c,3.28,3.2824999999999998,3.13,2,2,,,,,0.0,2025,0,1,1,0
Sec0d6769fa51ab81,3.16,3.17375,3.38,1,4,,,,,0.0,2022,0,1,1,0
Sec1625f2b6f1a4b6,2.89,2.8866666666666667,3.3,2,0,,85.0,70.0,77.5,0.0,2025,0,0,1,0
Sec235a5773ff414b,2.1,1.967,2.75,2,5,,90.0,85.0,86.66666666666667,0.0,2025,0,0,1,0
Sec2ee148ee7b4826,3.16,3.125,3.61,2,0,,100.0,100.0,100.0,0.0,2027,0,1,1,0
Sec38c42d2c467772,3.21,3.2344444444444442,3.38,2,2,,,,,0.0,2024,0,1,1,0
Sec54c1356d8c7ed4,3.34,3.3249999999999997,3.67,2,2,,90.0,80.0,85.0,0.0,2026,0,1,1,0
Sec55be54f61d023b,2.67,2.72,3.5,2,0,,,,,0.0,2020,0,0,1,0
Sec77a729d2413138,3.71,3.71,3.67,2,2,,,,100.0,0.0,2028,0,1,1,0
Sec83098c0025125f,3.0,3.0,3.0,1,4,,100.0,100.0,100.0,0.0,2024,0,1,1,0
Sec98311428ee4309,3.11,3.0620000000000003,3.63,2,0,,,,,0.0,2019,0,1,1,0
Seca9d1f840f5593a,1.68,1.655,2.06,2,0,,,,,0.0,2028,1,0,1,0
Secae15aacbe8a120,3.13,2.745,3.11,1,2,,90.0,85.0,90.55555555555556,0.0,2026,0,1,1,0
Secb94c2b38e6a442,3.71,3.6975,3.67,2,0,,90.0,90.0,90.0,0.0,2024,0,1,1,0
Secbf7ab1bd3f9ea3,3.36,3.3899999999999997,3.5,1,5,,,,,0.0,2017,0,1,1,0
Secc698b0accae789,3.63,3.63,3.63,1,0,,,,,0.0,2023,0,1,1,0
Secdb189949a86fa8,3.42,3.428888888888889,3.5,2,0,,85.0,85.0,85.0,0.0,2024,0,1,1,0
Sece522c237ce90f1,3.16,3.2520000000000002,2.5,2,5,,80.0,85.0,82.5,0.0,2023,0,1,1,0
Seceb0b3936a22d05,0.0,0.0,0.0,1,6,,,90.0,85.0,0.0,2025,1,0,1,0
Secfa3fe31b20eba1,3.68,3.694,4.0,2,0,,,,,0.0,2022,0,1,1,0
Secfbb7512fffc1f0,3.49,3.4825,3.6,2,1,,,,,0.0,2027,0,1,1,0
Sed08adc4505626bb,2.55,2.486666666666667,2.33,1,0,,,,,0.0,2016,0,0,1,0
Sed0f924d39139152,3.47,3.4783333333333335,3.2,2,1,,100.0,100.0,100.0,0.0,2026,0,1,1,0
Sed178d245660106d,2.9,2.91125,3.75,1,0,,,,,0.0,2020,0,0,1,0
